raw_sequence,sequence,y_true,confidence
"Sounds like Rosenblum in her second term hopes to tackle stuff that's not in her job title.  Note the words ""hopes to"" used by the author.  

The Attorney General is THE government official who is responsible for being a voice for the people and insuring that government officials aren't stealing money and aren't being corrupt.  Where was Ms Rosenblum when all the back door deals were going on during her watch with our disgraced former governor and his girl friend?  Asleep at the wheel, falsely claiming ""I dont  have the authority to investigate Gov. Kitzhaber""

Why did she refuse to defend Oregon's ban on gay marriage?  Something the people voted on and is part of Oregon's constitution.  The current Attorney General promotes special interest instead of voter's interest.

Oregonians are tired of officials who think the law doesn't apply to them, their friends, or co-workers.  Vote for someone who stands for the Rule of Law, vote Daniel Crowe for Attorney General.  www.oregonslawyer.org",4165 2066 21701 16558 2819 1999 2014 2117 2744 8069 2000 11147 4933 2008 1005 1055 2025 1999 2014 3105 2516 1012 3602 1996 2616 1000 8069 2000 1000 2109 2011 1996 3166 1012 1996 4905 2236 2003 1996 2231 2880 2040 2003 3625 2005 2108 1037 2376 2005 1996 2111 1998 16021 12228 2008 2231 4584 4995 1005 1056 11065 2769 1998 4995 1005 1056 2108 13593 1012 2073 2001 5796 21701 16558 2819 2043 2035 1996 2067 2341 9144 2020 2183 2006 2076 2014 3422 2007 2256 29591 2094 2280 3099 1998 2010 2611 2767 1029 6680 2012 1996 5217 1010 23123 6815 1000 1045 2123 2102 2031 1996 3691 2000 8556 18079 1012 8934 27922 16336 2099 1000 2339 2106 2016 10214 2000,0,0.21831046044826508
"""NCR tacitly endorses violence for the purpose of curtailing the free speech of a gay Catholic.""

Really, Utiltas?  Care to actually show some evidence to back up your claim.  BTW, said Gay Catholic is also a racist hate monger.",1000 13316 2099 11937 26243 2135 2203 5668 2229 4808 2005 1996 3800 1997 20099 29544 1996 2489 4613 1997 1037 5637 3234 1012 1000 2428 1010 21183 4014 10230 1029 2729 2000 2941 2265 2070 3350 2000 2067 2039 2115 4366 1012 18411 2860 1010 2056 5637 3234 2003 2036 1037 16939 5223 12256 4590 1012,0,0.7039697766304016
Then why do they insist on making sure everyone knows they are homosexual?,2059 2339 2079 2027 18292 2006 2437 2469 3071 4282 2027 2024 15667 1029,0,0.6660749316215515
was probably called Pop Rocks all through the Seminary by gay seminarians.,2001 2763 2170 3769 5749 2035 2083 1996 8705 2011 5637 18014 7066 1012,1,0.7478362917900085
"Yeah, those schools have been taken to court by teachers and other WHO WERE FIRED for no other reason than they got married. The CCC you traditionalists love so much says that homosexuals should not suffer ""unjust discrimination"", a statement honored more in the breech than in the observance.

Kim Davis was put in jail for refusing TO DO HER JOB when a judge ordered her to do so. If she felt that strongly, she should have resigned. 

No, your fear that you are going to be persecuted if Clinton wins is over the top. And you know it.",3398 1010 2216 2816 2031 2042 2579 2000 2457 2011 5089 1998 2060 2040 2020 5045 2005 2053 2060 3114 2084 2027 2288 2496 1012 1996 10507 2278 2017 3151 5130 2293 2061 2172 2758 2008 15667 2015 2323 2025 9015 1000 4895 29427 9147 1000 1010 1037 4861 8686 2062 1999 1996 21986 2818 2084 1999 1996 27885 8043 21789 1012 5035 4482 2001 2404 1999 7173 2005 11193 2000 2079 2014 3105 2043 1037 3648 3641 2014 2000 2079 2061 1012 2065 2016 2371 2008 6118 1010 2016 2323 2031 5295 1012 2053 1010 2115 3571 2008 2017 2024 2183 2000 2022 27666 2065 7207 5222 2003 2058 1996 2327 1012 1998 2017 2113 2009 1012,0,0.24850015342235565
"It isn't though, you're being duped. 

The alt-left is a violent anti-conservative movement. They beat people with bats who showed up to see a gay, Jewish conservative speaker speak at college campuses. You're being duped.",2009 3475 1005 1056 2295 1010 2017 1005 2128 2108 4241 5669 1012 1996 12456 1011 2187 2003 1037 6355 3424 1011 4603 2929 1012 2027 3786 2111 2007 12236 2040 3662 2039 2000 2156 1037 5637 1010 3644 4603 5882 3713 2012 2267 13696 1012 2017 1005 2128 2108 4241 5669 1012,1,0.8024080395698547
"Unlike the GOP, who feeds on issues like abortion and gay marriage, which are out of its control, the Dems actually to to enact things like health care reform and higher taxes on the rich. The only real GOP stances are defense pork and lower taxes-on the rich.",4406 1996 2175 2361 1010 2040 14172 2006 3314 2066 11324 1998 5637 3510 1010 2029 2024 2041 1997 2049 2491 1010 1996 17183 2015 2941 2000 2000 4372 18908 2477 2066 2740 2729 5290 1998 3020 7773 2006 1996 4138 1012 1996 2069 2613 2175 2361 11032 2015 2024 3639 15960 1998 2896 7773 1011 2006 1996 4138 1012,0,0.20409440994262695
"If you are viewing the posts to the above article. my Post with 18 comments is not been displayed it can only be found by repressing/reinstating (Most reactions or Newest first) and then ensure that it is initialized 

The Church teaches that the only option open to a gay Christian is celibacy and if they should sin they are in exactly the same position as all of the unmarried, the sacrament of penance is available to them and in this regard, they are treated equally.
For young Christian gay adults, the options appear to be stark, etc

Taken from my article A Bond of Divine Mercy in the link below, perhaps some may consider reading it.


http://www.v2catholic.com/background/2015/07/2015-07-25Kevin-Walters-a-bond-of-Divine-Mercy.htm

kevin your brother
In Christ",2065 2017 2024 10523 1996 8466 2000 1996 2682 3720 1012 2026 2695 2007 2324 7928 2003 2025 2042 6913 2009 2064 2069 2022 2179 2011 16360 8303 2075 1013 19222 29336 2075 1006 2087 9597 2030 14751 2034 1007 1998 2059 5676 2008 2009 2003 3988 3550 1996 2277 12011 2008 1996 2069 5724 2330 2000 1037 5637 3017 2003 8292 29521 15719 1998 2065 2027 2323 8254 2027 2024 1999 3599 1996 2168 2597 2004 2035 1997 1996 17204 1010 1996 28958 1997 19409 5897 2003 2800 2000 2068 1998 1999 2023 7634 1010 2027 2024 5845 8053 1012 2005 2402 3017 5637 6001 1010 1996 7047 3711 2000 2022 9762 1010 4385 2579 2013 2026 3720 1037 5416 1997 7746 8673 1999 1996,1,0.2494886964559555
Fact.  90% of clerical child abuse is committed by homosexuals.  The homosexual act is unnatural and intrinsically disordered so that it creates a slippery slope to greater sins including child abuse and sacrilege.,2755 1012 3938 1003 1997 23106 2775 6905 2003 5462 2011 15667 2015 1012 1996 15667 2552 2003 21242 1998 23807 3973 8761 2098 2061 2008 2009 9005 1037 22274 9663 2000 3618 15516 2164 2775 6905 1998 17266 15928 24746 1012,0,0.7416778206825256
"Part 4

Applying the above distinction to homosexuality, conservatives tend to employ the first usage as if it were the second, as if it were an argument; and progressive Catholics and the secular world tend to argue in the third way, although they do not regularly use the phrase “natural law” to describe their reasoning.

With regard to this third usage, natural data about homosexual orientation has, to its very great glory, long been accepted in the Catholic moral tradition to conclude that there is no sin in being gay, essentially because whether one is oriented gay or straight is utterly beyond one’s control. Without “control,” without the freedom to choose, there is no personal moral right or wrong to consider. Sexual orientation is just something that one discovers about oneself generally as one enters into puberty. Ultimately it is a personal characteristic as morally neutral as race or physical attributes.",2112 1018 11243 1996 2682 7835 2000 15949 1010 11992 7166 2000 12666 1996 2034 8192 2004 2065 2009 2020 1996 2117 1010 2004 2065 2009 2020 2019 6685 1025 1998 6555 10774 1998 1996 10644 2088 7166 2000 7475 1999 1996 2353 2126 1010 2348 2027 2079 2025 5570 2224 1996 7655 1523 3019 2375 1524 2000 6235 2037 13384 1012 2007 7634 2000 2023 2353 8192 1010 3019 2951 2055 15667 10296 2038 1010 2000 2049 2200 2307 8294 1010 2146 2042 3970 1999 1996 3234 7191 4535 2000 16519 2008 2045 2003 2053 8254 1999 2108 5637 1010 7687 2138 3251 2028 2003 8048 5637 2030 3442 2003 12580 3458 2028 1521 1055 2491 1012 2302 1523 2491 1010 1524 2302 1996 4071,0,0.23433035612106323
Horrible child molesting idiot lesbian liar...And those are her good qualities!,9202 2775 16709 16643 3070 10041 11690 16374 1012 1012 1012 1998 2216 2024 2014 2204 11647 999,1,0.8140190839767456
"He’s good at muddling the message. But on a positive note, he snaps a good selfie at a gay pride parade.",2002 1521 1055 2204 2012 8494 14423 1996 4471 1012 2021 2006 1037 3893 3602 1010 2002 20057 1037 2204 2969 2666 2012 1037 5637 6620 7700 1012,1,0.6182968616485596
Yeah....they have to wait....our Gov is busy with another type of refugees. Accepting gay men would offend the media darlings.,3398 1012 1012 1012 1012 2027 2031 2000 3524 1012 1012 1012 1012 2256 18079 2003 5697 2007 2178 2828 1997 8711 1012 10564 5637 2273 2052 2125 10497 1996 2865 9548 2015 1012,0,0.48337632417678833
"""...When you’re open to service to people, you can’t decide who to serve and not serve,” said Falkner....  BS.  Cops have not been served because of who they are/what they represent.  No shirt, no shoes? Discrimination. Concealed carry or open carry? Don't come in.  Plenty of other instances where a business has not served a customer for one reason or other.  This one is hot topic because it has religious connotations, and the left hates religion. Surely there is a gay wedding cake maker in the Denver area?",1000 1012 1012 1012 2043 2017 1521 2128 2330 2000 2326 2000 2111 1010 2017 2064 1521 1056 5630 2040 2000 3710 1998 2025 3710 1010 1524 2056 6904 13687 3678 1012 1012 1012 1012 18667 1012 10558 2031 2025 2042 2366 2138 1997 2040 2027 2024 1013 2054 2027 5050 1012 2053 3797 1010 2053 6007 1029 9147 1012 14091 4287 2030 2330 4287 1029 2123 1005 1056 2272 1999 1012 7564 1997 2060 12107 2073 1037 2449 2038 2025 2366 1037 8013 2005 2028 3114 2030 2060 1012 2023 2028 2003 2980 8476 2138 2009 2038 3412 9530 17048 10708 1010 1998 1996 2187 16424 4676 1012 7543 2045 2003 1037 5637 5030 9850 9338 1999 1996 7573 2181 1029,0,0.3039318025112152
"If a straight couple come up and request a wedding cake, he will said yes however he will said no to gay couple. That why he broke the law.",2065 1037 3442 3232 2272 2039 1998 5227 1037 5030 9850 1010 2002 2097 2056 2748 2174 2002 2097 2056 2053 2000 5637 3232 1012 2008 2339 2002 3631 1996 2375 1012,1,0.5135152339935303
"I went to one of Provos Sunday church services and I must say it was one of the most hate-filled and fear mongering churches I have ever attended. I grew up with a strictly Catholic home and not even they implemented the amount of hate ABT has for Muslims and the gay community. Truly freighting considering the amount of ""believers"" we're at attendance.",1045 2253 2000 2028 1997 4013 19862 4465 2277 2578 1998 1045 2442 2360 2009 2001 2028 1997 1996 2087 5223 1011 3561 1998 3571 12256 4590 2075 5231 1045 2031 2412 3230 1012 1045 3473 2039 2007 1037 9975 3234 2188 1998 2025 2130 2027 7528 1996 3815 1997 5223 11113 2102 2038 2005 7486 1998 1996 5637 2451 1012 5621 8441 2075 6195 1996 3815 1997 1000 20373 1000 2057 1005 2128 2012 5270 1012,0,0.4028973877429962
"""Plus, how is it racist to question a religion that tells women they are not equal.""

We live in a nation where it is illegal to discriminate against homosexuals and they have all the same rights and freedoms everyone else has.  How does one reconcile that with the HEAVY anti-gay sentiment in western Muslims in polls? Can I safely call out that bigotry, just like I call out the anti-gay bigotry of many Evangelical Christians, without fear of being smeared as a Islamophobe?

I sure hope so, but not many people can separate critique of the acts or the beliefs from critique of the actor or the believer.",1000 4606 1010 2129 2003 2009 16939 2000 3160 1037 4676 2008 4136 2308 2027 2024 2025 5020 1012 1000 2057 2444 1999 1037 3842 2073 2009 2003 6206 2000 5860 20026 14776 2114 15667 2015 1998 2027 2031 2035 1996 2168 2916 1998 22467 3071 2842 2038 1012 2129 2515 2028 21063 2008 2007 1996 3082 3424 1011 5637 15792 1999 2530 7486 1999 14592 1029 2064 1045 9689 2655 2041 2008 2502 4140 2854 1010 2074 2066 1045 2655 2041 1996 3424 1011 5637 2502 4140 2854 1997 2116 11295 8135 1010 2302 3571 1997 2108 25400 2004 1037 7025 7361 6806 4783 1029 1045 2469 3246 2061 1010 2021 2025 2116 2111 2064 3584 16218 1997 1996 4490 2030 1996 9029 2013 16218,0,0.5587791800498962
"OK if the author wants to equate the two:  some homosexuals (and others) willingly engaged in unprotected sexual activity knowing full well the risk of HIV infection.  Some addicts willingly ingest or inject substances purporting to be opioids knowing full well the risk of contamination and overdose.

So?  Knowingly and willingly made a choice.",7929 2065 1996 3166 4122 2000 1041 16211 2618 1996 2048 1024 2070 15667 2015 1006 1998 2500 1007 18110 5117 1999 4895 21572 26557 3064 4424 4023 4209 2440 2092 1996 3891 1997 9820 8985 1012 2070 26855 2015 18110 13749 4355 2030 1999 20614 13978 16405 14536 11589 2075 2000 2022 6728 3695 9821 4209 2440 2092 1996 3891 1997 18701 1998 26641 1012 2061 1029 4209 2135 1998 18110 2081 1037 3601 1012,0,0.4802696704864502
"Ummm, they aren't.  They are just asking that you not treat them like dogs.  Seems fair to me.

They are NOT trying to force YOU to be gay, like you seem to think, but YOU and YOUR KIND are trying to force EVERYONE to say christian prayers and live by christian doctrine (10 commandments at state capitols, etc..) And that's just WRONG of YOU.",26114 2213 1010 2027 4995 1005 1056 1012 2027 2024 2074 4851 2008 2017 2025 7438 2068 2066 6077 1012 3849 4189 2000 2033 1012 2027 2024 2025 2667 2000 2486 2017 2000 2022 5637 1010 2066 2017 4025 2000 2228 1010 2021 2017 1998 2115 2785 2024 2667 2000 2486 3071 2000 2360 3017 12583 1998 2444 2011 3017 8998 1006 2184 3094 8163 2012 2110 9424 2015 1010 4385 1012 1012 1007 1998 2008 1005 1055 2074 3308 1997 2017 1012,1,0.6382479667663574
"A ""friend"" of the Church?! 

Baum revealed last year he had secretly led an active homosexual life for decades. He chose to keep his homosexuality a secret while appearing to be a faithful priest so he could continue to exert his influence within the Catholic Church. “I did not profess my own homosexuality in public because such an act of honesty would have reduced my influence as a critical theologian.” 

He wrote that he considered resigning from the priesthood but did not go through with the formality, rather choosing to announce it in the national newspaper. He later married a divorced ex-nun who he says “did not mind that, when we moved to Montreal in 1986, I met Normand, a former priest, with whom I fell in love.” Normand, he wrote, “is gay and welcomed my sexual embrace.”

This is ""love for the Church""?! 

May God have mercy on his soul.",1037 1000 2767 1000 1997 1996 2277 1029 999 8670 2819 3936 2197 2095 2002 2018 10082 2419 2019 3161 15667 2166 2005 5109 1012 2002 4900 2000 2562 2010 15949 1037 3595 2096 6037 2000 2022 1037 11633 5011 2061 2002 2071 3613 2000 4654 8743 2010 3747 2306 1996 3234 2277 1012 1523 1045 2106 2025 11268 7971 2026 2219 15949 1999 2270 2138 2107 2019 2552 1997 16718 2052 2031 4359 2026 3747 2004 1037 4187 17200 1012 1524 2002 2626 2008 2002 2641 24642 2013 1996 17911 2021 2106 2025 2175 2083 2007 1996 5337 3012 1010 2738 10549 2000 14970 2009 1999 1996 2120 3780 1012 2002 2101 2496 1037 9196 4654 1011 16634 2040 2002 2758 1523 2106 2025 2568,0,0.24767008423805237
